,Date,original_stage,discharge_corrected,tidal value,Flow (CFS),StormSurge,y
6932,2009-11-12,13.82,0.577388626,1.005401416,996000.0,0.196802833120952,-0.42801279000000003
6933,2009-11-13,13.77,0.330208076,1.024284671,996000.0,-0.0513085713093913,-0.694076595
6934,2009-11-14,13.75,0.308332098,1.023769764,993000.0,0.0632425449819771,-0.7154376660000001
6935,2009-11-15,13.8,0.395244109,1.006261054,989000.0,0.16747772424914,-0.611016945
6936,2009-11-16,13.71,0.196560003,1.005910183,976000.0,0.208595417005337,-0.8093501799999999
6937,2009-11-17,13.75,0.618705725,0.988203085,959000.0,0.332943237292429,-0.36949736
6938,2009-11-18,13.67,0.866284153,0.971073777,950000.0,-0.0230464003783351,-0.10478962400000003
6939,2009-11-19,13.44,0.759396118,0.947835447,930000.0,0.103287086447195,-0.18843932900000004
6940,2009-11-20,13.31,0.941970194,0.925673691,902000.0,0.270628263789303,0.016296503000000073
6941,2009-11-21,13.09,1.13506031,0.908160368,878000.0,0.578857633620273,0.22689994200000008
6942,2009-11-22,12.96,1.357125385,0.893453232,850000.0,0.583244951954166,0.463672153
6943,2009-11-23,12.42,1.237267418,0.892915294,824000.0,0.124127982098274,0.34435212400000004
6944,2009-11-24,11.98,1.175760009,0.894687523,804000.0,0.1806780451393,0.281072486
6945,2009-11-25,11.82,1.285072014,0.920999869,788000.0,0.246747777575298,0.36407214500000007
6946,2009-11-26,11.58,1.30746257,1.019752724,775000.0,0.0571726204519017,0.28770984600000005
6947,2009-11-27,11.43,1.354065798,1.108830171,766000.0,-0.34265336723553,0.245235627
6948,2009-11-28,11.38,1.356985654,1.186205619,763000.0,-0.318022402629989,0.17078003499999994
6949,2009-11-29,11.41,1.471199816,1.264327237,760000.0,-0.0911177031256284,0.2068725789999999
6950,2009-11-30,11.42,1.508177997,1.344455026,750000.0,-0.0002738565531111,0.16372297099999988
6951,2009-12-01,11.97,2.114331434,1.400372905,735000.0,0.659057421685352,0.7139585289999999
6952,2009-12-02,12.23,2.760382438,1.466612584,725000.0,1.43058432150478,1.2937698540000002
6953,2009-12-03,11.3,1.924372876,1.511481017,691000.0,0.0551026263943593,0.41289185900000014
6954,2009-12-04,10.92,2.110260676,1.523744529,671000.0,-0.0423240835921197,0.5865161469999998
6955,2009-12-05,10.61,2.07751369,1.499983014,661000.0,-0.135134645161661,0.5775306760000001
6956,2009-12-06,9.92,1.573978476,1.445188005,639000.0,-0.0489073796582918,0.12879047099999985
6957,2009-12-07,9.63,1.614308172,1.355422342,619000.0,0.0086952440280132,0.2588858300000001
6958,2009-12-08,9.6,1.848515135,1.233201214,610000.0,0.497575704407558,0.615313921
6959,2009-12-09,9.27,1.628164498,1.119131053,608000.0,0.483451315144863,0.509033445
6960,2009-12-10,8.87,1.195875973,1.123479544,601000.0,0.0605802977649029,0.07239642899999987
6961,2009-12-11,8.98,1.376652798,1.103654425,596000.0,0.23665348775412,0.27299837300000007
6962,2009-12-12,9.22,1.644328745,1.053702357,600000.0,0.476399924834335,0.590626388
6963,2009-12-14,9.42,1.67865925,0.988036993,620000.0,0.245594865226639,0.6906222569999999
6964,2009-12-15,9.58,1.820777921,0.929982214,644000.0,0.362319274269853,0.8907957069999999
6965,2009-12-16,10.02,1.797608632,0.861409562,673000.0,0.11789839759034,0.93619907
6966,2009-12-17,10.75,2.090300153,0.784249049,685000.0,0.409729732425612,1.3060511039999998
6967,2009-12-18,11.28,2.560487033,0.703731804,708000.0,0.994994439559606,1.8567552289999998
6968,2009-12-19,10.93,1.909586637,0.634677425,725000.0,0.0370898650553141,1.274909212
6969,2009-12-20,10.95,1.658118902,0.572840782,731000.0,-0.27919104559529,1.08527812
6970,2009-12-21,11.04,1.553361168,0.539327784,738000.0,-0.509995925926997,1.0140333839999998
6971,2009-12-22,11.38,1.805886664,0.518100729,745000.0,-0.0267296317706146,1.287785935
6972,2009-12-23,11.7,1.990913901,0.606121948,750000.0,0.320828563738807,1.3847919530000001
6973,2009-12-24,12.17,2.347806652,0.720756784,750000.0,1.5918283593535,1.627049868
6974,2009-12-25,12.11,2.343073132,0.837013441,745000.0,0.969506810162878,1.506059691
6975,2009-12-26,11.8,2.054218628,0.948952803,750000.0,0.475341541415059,1.105265825
6976,2009-12-27,11.83,2.064003427,1.050788936,759000.0,0.560510904507511,1.0132144909999998
6977,2009-12-28,11.74,1.826297845,1.148257239,762000.0,0.185009539332666,0.6780406059999999
6978,2009-12-29,11.95,1.956589684,1.236805548,780000.0,0.0127668405044887,0.7197841360000001
6979,2009-12-30,12.31,2.037156446,1.288545587,797000.0,0.278133848389058,0.748610859
6980,2009-12-31,12.46,2.070797876,1.344503776,811000.0,0.468638537047538,0.7262940999999998
6981,2010-01-01,12.46,1.902515189,1.968809271,820000.0,0.47326100601882,-0.06629408199999998
6982,2010-01-02,12.55,1.858697917,1.926106235,837000.0,0.230018884976538,-0.06740831800000002
6983,2010-01-03,12.56,1.622701063,1.828081842,846000.0,0.290175328114583,-0.20538077899999996
6984,2010-01-04,12.55,1.439835432,1.684779555,852000.0,0.128456303771314,-0.244944123
6985,2010-01-05,12.45,1.280122707,1.509771868,860000.0,-0.0071809508879459,-0.229649161
6986,2010-01-06,12.55,1.119766767,1.388282709,866000.0,-0.157663777587422,-0.26851594200000006
6987,2010-01-07,12.79,1.149978946,1.349408202,872000.0,0.291959950710795,-0.19942925599999994
6988,2010-01-08,12.75,1.148578942,1.334811988,875000.0,-0.0491231605299859,-0.1862330459999999
6989,2010-01-09,12.74,1.183133063,1.337709741,868000.0,-0.190700195365645,-0.15457667799999997
6990,2010-01-10,12.71,1.206949008,1.368001132,854000.0,-0.405849985487528,-0.16105212400000002
6991,2010-01-11,12.37,1.112954015,1.40307303,819000.0,-0.486225460337373,-0.29011901500000015
6992,2010-01-12,12.04,1.316944123,1.434478362,786000.0,-0.44864659152501,-0.11753423899999982
6993,2010-01-13,11.66,1.418882439,1.505786959,749000.0,-0.23766138075021,-0.08690451999999982
6994,2010-01-14,11.35,1.694328252,1.555153028,706000.0,-0.106819647427276,0.13917522399999993
6995,2010-01-15,11.03,2.026506566,1.570654372,675000.0,0.482861324061125,0.4558521940000002
6996,2010-01-16,11.1,2.562119141,1.55573535,644000.0,1.00805110888291,1.0063837910000002
6997,2010-01-17,10.66,2.516735959,1.521538567,622000.0,0.89189048512591,0.9951973920000001
6998,2010-01-18,9.57,1.759390778,1.474601811,602000.0,-0.0819992284120741,0.2847889669999999
6999,2010-01-19,9.01,1.532207102,1.414088293,580000.0,-0.142397522799206,0.11811880900000005
7000,2010-01-20,8.51,1.352530158,1.343342469,559000.0,0.378670312268144,0.009187688999999999
7001,2010-01-21,8.29,1.472463123,1.290843429,548000.0,0.546434354412581,0.1816196940000001
7002,2010-01-22,7.95,1.238386999,1.351537447,548000.0,0.204495276762976,-0.11315044799999985
7003,2010-01-23,8.07,1.265786485,1.439679235,543000.0,0.57620466544279,-0.17389275000000004
7004,2010-01-24,8.16,1.406255092,1.531914973,548000.0,0.852950572136642,-0.1256598809999998
7005,2010-01-25,8.1,1.367133389,1.622868593,566000.0,0.475756106040607,-0.25573520400000005
7006,2010-01-26,8.12,1.077507958,1.693775744,585000.0,-0.274357054867773,-0.6162677860000001
7007,2010-01-27,8.71,1.379485176,1.738023708,609000.0,-0.143125056539707,-0.3585385320000001
7008,2010-01-28,9.3,1.606204588,1.738356935,644000.0,-0.0378026159176651,-0.13215234700000011
7009,2010-01-29,10.24,2.01606456,1.754821515,698000.0,0.687926064071506,0.26124304499999984
7010,2010-01-30,10.52,1.478367333,1.733904365,737000.0,0.632894742889412,-0.2555370319999999
7011,2010-01-31,10.94,1.436602701,1.668228348,767000.0,0.060933377959516,-0.231625647
7012,2010-02-01,11.54,1.412577476,1.553611435,796000.0,0.388877222662245,-0.14103395900000004
7013,2010-02-02,11.9,1.398533773,1.390641474,867000.0,0.485230695535183,0.007892299000000103
7014,2010-02-03,12.34,0.697212028,1.289993587,884000.0,0.361465172661014,-0.5927815590000001
7015,2010-02-04,12.98,1.068039927,1.282644207,912000.0,1.39871747134938,-0.21460427999999987
7016,2010-02-05,13.02,0.73659983,1.264680254,947000.0,0.829295802174889,-0.528080424
7017,2010-02-06,13.07,0.243426856,1.257725546,974000.0,0.316938093414354,-1.0142986900000002
7018,2010-02-07,13.26,-1.35e-05,1.276665094,993000.0,-0.130983175243628,-1.276678594
7019,2010-02-08,13.62,0.091254099,1.299354953,1006000.0,0.315598745435109,-1.208100854
7020,2010-02-09,13.73,0.199835849,1.32525667,955000.0,0.508991841461125,-1.1254208209999998
7021,2010-02-10,13.71,0.869970202,1.371167383,973000.0,-0.256015750408039,-0.501197181
7022,2010-02-11,13.97,0.799417025,1.396081673,992000.0,-0.0660496011706097,-0.5966646480000001
7023,2010-02-12,14.28,0.977777788,1.389397375,1003000.0,0.821568945728682,-0.4116195869999999
7024,2010-02-13,14.25,0.8145134,1.357363051,1014000.0,-0.0444541351839833,-0.542849651
7025,2010-02-14,14.24,0.640366041,1.316891633,1020000.0,0.0441558018995111,-0.676525592
7026,2010-02-15,14.22,0.530366004,1.27636353,1020000.0,0.358356671130511,-0.745997526
7027,2010-02-16,14.16,0.459655098,1.238713494,1020000.0,-0.26601758874027,-0.7790583959999999
7028,2010-02-17,14.16,0.420494242,1.193304749,1012000.0,-0.329676279931624,-0.772810507
7029,2010-02-18,14.0,0.358940266,1.184454742,1007000.0,-0.308273259411826,-0.8255144759999999
7030,2010-02-19,14.07,0.411001835,1.271621658,1003000.0,-0.105119601761017,-0.860619823
7031,2010-02-20,14.03,0.398830545,1.354441809,988000.0,0.076055131782447,-0.9556112640000001
7032,2010-02-21,14.07,0.567951797,1.412688075,977000.0,0.512682084869866,-0.844736278
7033,2010-02-22,13.92,0.772815008,1.450381261,958000.0,0.802036263814134,-0.677566253
7034,2010-02-23,13.74,0.877693492,1.460689353,937000.0,0.569436277542547,-0.582995861
7035,2010-02-24,13.51,0.962754266,1.454491239,907000.0,0.553686281189485,-0.49173697299999997
7036,2010-02-25,13.12,1.02346231,1.440890759,881000.0,-0.0539948798882899,-0.417428449
7037,2010-02-26,12.7,1.030746033,1.438885917,854000.0,0.394011533753687,-0.4081398839999999
7038,2010-02-27,12.57,1.333520525,1.418560502,820000.0,0.564954387078401,-0.0850399770000001
7039,2010-02-28,12.0,1.213814621,1.363932063,795000.0,0.27233789864917,-0.150117442
7040,2010-03-01,11.85,1.124565087,1.262439443,770000.0,1.03003120671452,-0.1378743560000002
7041,2010-03-02,11.63,1.650331989,1.130914471,764000.0,1.41112557662633,0.519417518
7042,2010-03-03,11.19,1.158126003,1.138607515,754000.0,0.0074410815576253,0.01951848800000011
7043,2010-03-04,11.1,1.184953217,1.148165109,744000.0,0.035276692888186,0.036788107999999875
7044,2010-03-05,10.99,1.142624113,1.139560133,735000.0,-0.264599451121519,0.003063980000000077
7045,2010-03-06,10.92,1.222532033,1.128356353,726000.0,-0.164396143069675,0.09417567999999998
7046,2010-03-07,10.82,1.354066488,1.127472319,713000.0,-0.126349426358034,0.22659416899999996
7047,2010-03-08,10.75,1.439746305,1.133490301,693000.0,0.0799912882893882,0.30625600399999997
7048,2010-03-09,10.71,1.780690309,1.132671331,673000.0,0.520498844208014,0.6480189779999999
7049,2010-03-10,10.56,1.951368241,1.133966491,656000.0,0.672963083604596,0.8174017499999999
7050,2010-03-11,10.39,2.017367406,1.120532877,640000.0,0.888669283385938,0.8968345289999999
7051,2010-03-12,9.92,1.843115242,1.090481538,622000.0,0.952386902585795,0.7526337040000002
7052,2010-03-13,9.3,1.475172037,1.049552695,603000.0,0.280681000451004,0.42561934200000007
7053,2010-03-14,8.72,1.205285447,1.014555251,587000.0,-0.0806628485240616,0.19073019600000007
7054,2010-03-15,8.27,0.969477852,0.989496627,575000.0,-0.248287895158141,-0.020018774999999933
7055,2010-03-16,7.94,0.875261294,0.973092928,573000.0,-0.0759049413326288,-0.09783163400000006
7056,2010-03-17,7.89,0.75859528,1.018520219,573000.0,-0.183164221038024,-0.259924939
7057,2010-03-18,7.91,0.678561816,1.111782292,582000.0,-0.267400327675538,-0.433220476
7058,2010-03-19,8.18,0.758310114,1.219955434,598000.0,-0.15454645831498,-0.46164532
7059,2010-03-20,8.72,1.176396423,1.30563393,617000.0,0.470952854181427,-0.12923750700000003
7060,2010-03-21,9.04,1.068409732,1.34567023,637000.0,0.613458235622298,-0.2772604980000002
7061,2010-03-22,9.24,1.034927128,1.335673712,658000.0,-0.60901717435674,-0.3007465839999999
7062,2010-03-23,9.84,1.356451324,1.295375207,687000.0,-0.383473075685834,0.06107611700000004
7063,2010-03-24,10.44,1.546847525,1.230455431,705000.0,-0.0992225828171827,0.316392094
7064,2010-03-25,10.8,1.623904248,1.161480608,726000.0,0.349114873725012,0.46242364000000014
7065,2010-03-26,11.1,1.615485844,1.139652225,744000.0,0.171992579271601,0.4758336189999999
7066,2010-03-27,11.36,1.602317615,1.085382286,766000.0,0.448042598912023,0.516935329
7067,2010-03-28,11.55,1.562579838,1.024530079,783000.0,0.484912918725933,0.538049759
7068,2010-03-29,11.71,1.418923383,0.940524719,800000.0,0.427103079029188,0.4783986640000001
7069,2010-03-30,11.9,1.295331452,0.983711452,817000.0,-0.0221410007646433,0.3116200000000001
7070,2010-03-31,12.05,1.180991466,1.049932066,837000.0,-0.0821761400663419,0.13105940000000005
7071,2010-04-01,12.36,1.008438244,1.076784688,851000.0,0.17980001053122,-0.06834644400000012
7072,2010-04-02,12.66,1.114889048,1.073163402,868000.0,0.433904218559623,0.04172564599999995
7073,2010-04-03,12.68,0.929038013,1.05845408,882000.0,0.471348891645112,-0.12941606699999997
7074,2010-04-04,12.86,0.902103856,1.044727862,893000.0,0.340549074670502,-0.14262400600000003
7075,2010-04-05,12.8,0.761246554,1.022937296,900000.0,0.12811193814946,-0.2616907420000001
7076,2010-04-06,12.81,0.679094987,0.98034403,904000.0,0.111956855881823,-0.301249043
7077,2010-04-07,12.82,0.701816941,0.916687413,904000.0,0.296288232878637,-0.21487047199999998
7078,2010-04-08,12.82,0.841156162,0.865495687,904000.0,0.429929494235234,-0.02433952500000003
7079,2010-04-09,12.76,0.668274877,0.823654099,907000.0,0.0114326876020474,-0.15537922199999998
7080,2010-04-10,12.73,0.665414018,0.778892527,904000.0,-0.0677899599322741,-0.113478509
7081,2010-04-11,12.63,0.616963855,0.759209979,904000.0,-0.132206594751173,-0.14224612400000003
7082,2010-04-12,12.68,0.589701757,0.762886854,904000.0,0.0139018528497405,-0.17318509699999995
7083,2010-04-13,12.71,0.547299107,0.872510344,900000.0,0.167833405427167,-0.3252112370000001
7084,2010-04-14,12.76,0.596693305,1.003424935,851000.0,0.188115925000456,-0.40673163
7085,2010-04-15,12.74,1.246546449,1.149565512,846000.0,0.387496579407155,0.0969809370000001
7086,2010-04-16,12.45,1.1028603,1.280725626,834000.0,0.383048842414591,-0.17786532600000005
7087,2010-04-17,12.19,0.951720501,1.369562168,826000.0,0.096524223106132,-0.417841667
7088,2010-04-18,11.97,0.922120118,1.395782631,812000.0,0.0751561391276182,-0.47366251300000006
7089,2010-04-19,11.75,0.993178874,1.358126864,796000.0,-0.131149734934201,-0.3649479899999999
7090,2010-04-20,11.53,1.034451049,1.272918265,741000.0,-0.181471872773825,-0.23846721599999987
7091,2010-04-21,11.28,1.613858756,1.160427988,720000.0,-0.161130950755338,0.45343076800000004
7092,2010-04-22,10.98,1.633552828,1.035847574,700000.0,0.0390261222175134,0.5977052540000001
7093,2010-04-23,10.68,1.64404965,0.948761726,673000.0,0.602367541235755,0.695287924
7094,2010-04-24,10.55,1.93900086,0.877313357,649000.0,1.46775798529666,1.061687503
7095,2010-04-25,10.11,1.831114713,0.800905957,628000.0,0.811409380552867,1.030208756
7096,2010-04-26,9.31,1.410690955,0.86171928,598000.0,0.236603493633201,0.548971675
7097,2010-04-27,8.52,1.061224336,0.951687375,536000.0,-0.0792218338265901,0.10953696099999999
7098,2010-04-28,7.88,1.287139954,1.034027823,517000.0,-0.324127964541579,0.25311213099999996
7099,2010-04-29,7.62,1.210459591,1.087224376,510000.0,0.120508242519864,0.12323521500000001
7100,2010-04-30,7.55,1.247166196,1.108087933,489000.0,0.395029005620137,0.13907826300000004
7101,2010-05-01,7.3,1.299392814,1.104508572,458000.0,0.546855937068629,0.19488424199999987
7102,2010-05-02,7.09,1.585217406,1.087772024,451000.0,0.787001980681867,0.497445382
7103,2010-05-03,6.71,1.322879779,1.056102032,464000.0,0.576523819810593,0.2667777469999999
7104,2010-05-04,6.86,1.272498209,1.00039359,541000.0,0.188011730795502,0.27210461900000005
7105,2010-05-05,7.34,0.613001572,0.919593775,582000.0,0.0714848299364214,-0.3065922029999999
7106,2010-05-06,7.71,0.390248962,0.822917304,607000.0,-0.18356841920929,-0.432668342
7107,2010-05-07,7.95,0.250511286,0.725699713,629000.0,-0.11205316062366,-0.475188427
7108,2010-05-08,8.4,0.366734647,0.696025288,658000.0,-0.335903176088272,-0.32929064099999994
7109,2010-05-09,9.01,0.516435678,0.72367274,685000.0,-0.311225084557492,-0.20723706200000003
7110,2010-05-10,9.46,0.566235821,0.805025773,710000.0,-0.189917375328872,-0.23878995199999997
7111,2010-05-11,10.01,0.680967962,0.929100008,730000.0,-0.0132112547370208,-0.24813204600000005
7112,2010-05-12,10.54,0.899853491,1.083199153,745000.0,-0.0563442246134416,-0.18334566200000002
7113,2010-05-13,11.14,1.212560272,1.257058856,763000.0,-0.0016576752547596,-0.04449858400000006
7114,2010-05-14,11.59,1.383371214,1.408205352,781000.0,0.0751563734210133,-0.024834137999999895
7115,2010-05-15,12.07,1.566506922,1.510405902,798000.0,0.12033058649112,0.05610102000000006
7116,2010-05-16,12.38,1.596076284,1.534092033,817000.0,0.476275463440212,0.061984250999999935
7117,2010-05-17,12.47,1.434035484,1.482139709,831000.0,0.186060091969873,-0.04810422499999989
7118,2010-05-18,12.68,1.411948243,1.373700714,849000.0,0.0183115002534548,0.03824752900000017
7119,2010-05-19,12.73,1.279064847,1.233311251,864000.0,0.0366027463386306,0.04575359599999995
7120,2010-05-20,12.82,1.171643315,1.07908525,876000.0,0.269542717465857,0.09255806499999997
7121,2010-05-21,12.86,1.119379501,0.935037443,888000.0,0.27580209507685,0.18434205800000003
7122,2010-05-22,13.02,1.136833355,0.869230088,899000.0,0.353229121892934,0.26760326700000003
7123,2010-05-23,13.16,1.108108396,0.874253113,907000.0,0.366755948525017,0.23385528300000002
7124,2010-05-24,13.25,1.083045863,0.918321222,915000.0,0.322293031545437,0.16472464099999995
7125,2010-05-25,13.35,1.030478404,0.983614654,921000.0,0.235734910544975,0.04686374999999987
7126,2010-05-26,13.49,0.979467486,1.05479388,925000.0,0.23343819762226,-0.07532639400000007
7127,2010-05-27,13.54,0.975243131,1.113632129,929000.0,0.177054617715127,-0.13838899799999993
7128,2010-05-28,13.49,0.830976447,1.156507893,935000.0,0.0199235438264498,-0.32553144599999995
7129,2010-05-29,13.64,0.804565687,1.179776668,939000.0,0.25529803502397,-0.37521098099999994
7130,2010-05-30,13.67,0.756303568,1.182650869,939000.0,0.175324197653354,-0.42634730099999996
7131,2010-05-31,13.54,0.76236167,1.15709031,935000.0,0.0590740270106914,-0.3947286400000001
7132,2010-06-01,13.43,0.764864251,1.104280171,929000.0,-0.0918839977447157,-0.3394159200000001
7133,2010-06-02,13.45,0.849469769,1.028269729,890000.0,0.234391322327197,-0.17879995999999998
7134,2010-06-03,13.41,1.433892536,0.935274647,888000.0,0.25056677354228,0.49861788900000015
7135,2010-06-04,13.41,1.492967907,0.840611238,884000.0,0.29967236478338,0.6523566689999999
7136,2010-06-05,13.29,1.521956437,0.801024429,877000.0,0.22823558854492,0.720932008
7137,2010-06-06,13.1,1.49362568,0.821705533,864000.0,0.122108868628768,0.671920147
7138,2010-06-07,13.17,1.636369068,0.895374598,846000.0,0.132008651151523,0.7409944700000001
7139,2010-06-08,12.9,1.726502805,1.013667483,787000.0,-0.136896144856121,0.7128353219999999
7140,2010-06-09,12.46,2.055019339,1.162831107,764000.0,-0.0089906082917685,0.8921882319999999
7141,2010-06-10,12.13,2.018080878,1.329497993,736000.0,0.0076489490120441,0.6885828850000002
7142,2010-06-11,11.77,2.081990655,1.480098209,660000.0,0.216293684380794,0.6018924459999997
7143,2010-06-12,11.19,2.667181177,1.581748316,630000.0,0.0677775216796238,1.0854328609999997
7144,2010-06-13,10.64,2.599591822,1.610818201,602000.0,0.0011091418242957,0.9887736209999998
7145,2010-06-14,10.12,2.469851278,1.567460983,573000.0,0.0039429798316589,0.9023902950000002
7146,2010-06-15,9.65,2.461323834,1.463501649,577000.0,0.109574552126644,0.997822185
7147,2010-06-16,9.25,2.048200544,1.317991419,562000.0,0.0366315470793524,0.7302091250000002
7148,2010-06-17,8.84,1.877473585,1.152663806,550000.0,0.0285322077292963,0.7248097789999999
7149,2010-06-18,8.54,1.806275096,1.03314558,550000.0,-0.0427657955628178,0.773129516
7150,2010-06-19,8.49,1.733499359,0.992134692,572000.0,-0.0781878877614266,0.741364667
7151,2010-06-20,8.5,1.40549584,0.97615634,573000.0,-0.0159331065409866,0.4293395
7152,2010-06-21,8.72,1.570975856,0.981122896,583000.0,0.0395978353252903,0.58985296
7153,2010-06-22,9.01,1.642924943,1.002166976,619000.0,0.0794316805885676,0.6407579669999999
7154,2010-06-23,9.03,1.147734354,1.044640144,616000.0,0.0024852256404952,0.10309421000000007
7155,2010-06-24,9.13,1.226544985,1.096213429,626000.0,-0.069845349619126,0.13033155600000002
7156,2010-06-25,9.32,1.242703891,1.150942272,640000.0,-0.16615279024617,0.0917616189999999
7157,2010-06-26,9.54,1.228365742,1.195356145,643000.0,-0.0541198210475766,0.033009596999999946
7158,2010-06-27,9.82,1.46233885,1.21091322,646000.0,0.187697131952692,0.2514256300000002
7159,2010-06-28,9.95,1.519112871,1.188157913,649000.0,0.244613212876342,0.33095495799999997
7160,2010-06-29,9.96,1.539382365,1.140403689,651000.0,0.408759121305536,0.39897867600000003
7161,2010-06-30,9.99,1.531668327,1.074375049,654000.0,0.507073674954517,0.4572932780000001
7162,2010-07-01,9.94,1.5236158,0.99538452,651000.0,0.46477689795907,0.52823128
7163,2010-07-02,9.73,1.484681693,0.912110497,570000.0,0.120794803017726,0.572571196
7164,2010-07-03,10.04,2.906991784,0.870710199,648000.0,0.272123218748877,2.0362815850000002
7165,2010-07-04,10.22,1.954913314,0.879483263,649000.0,0.607292850904481,1.0754300509999999
7166,2010-07-05,10.35,2.089995272,0.933144261,649000.0,0.656817891362187,1.1568510109999999
7167,2010-07-06,10.38,2.121390386,1.034793163,647000.0,0.897257223235992,1.0865972229999998
7168,2010-07-07,10.38,2.139030912,1.156405843,621000.0,0.944780143793632,0.982625069
7169,2010-07-08,10.39,2.476571343,1.288441856,628000.0,0.588364048888347,1.1881294869999999
7170,2010-07-09,10.32,2.34173238,1.405832186,621000.0,0.295223190591801,0.9359001939999998
7171,2010-07-10,10.24,2.2864309,1.488088755,624000.0,0.0229780966714619,0.7983421450000001
7172,2010-07-11,10.22,2.179898037,1.51844949,621000.0,-0.238431072025176,0.661448547
7173,2010-07-12,10.01,2.026577887,1.493366645,616000.0,-0.180089347293093,0.5332112420000001
7174,2010-07-13,9.77,1.891139203,1.414434051,613000.0,-0.21600094666019,0.4767051520000001
7175,2010-07-14,9.57,1.795836543,1.289951191,610000.0,-0.300778776302952,0.505885352
7176,2010-07-15,9.46,1.810475987,1.128327721,610000.0,-0.24230208781311,0.682148266
7177,2010-07-16,9.47,1.811117306,1.021487568,603000.0,-0.10473432468809,0.7896297380000001
7178,2010-07-17,9.41,1.864486933,1.010593352,600000.0,0.0718917783060674,0.8538935810000001
7179,2010-07-18,9.38,1.878980339,0.996740951,597000.0,0.178458186577445,0.8822393879999999
7180,2010-07-19,9.31,1.873424375,0.979033152,595000.0,0.094129539952625,0.894391223
7181,2010-07-20,9.31,1.875068978,0.969518179,585000.0,0.256251495702295,0.905550799
7182,2010-07-21,9.26,1.908314591,0.98603497,587000.0,0.435894726821934,0.9222796209999999
7183,2010-07-22,9.22,1.876641751,1.031996532,581000.0,0.402237943635121,0.844645219
7184,2010-07-23,9.33,2.034077341,1.089062626,455000.0,0.407831376717621,0.9450147150000001
7185,2010-07-24,9.32,3.834320211,1.126958969,572000.0,0.356944909512704,2.707361242
7186,2010-07-25,9.29,2.181469856,1.127059414,562000.0,0.319711267958801,1.054410442
7187,2010-07-26,8.88,1.888119383,1.09435702,546000.0,0.419335879143708,0.7937623630000001
7188,2010-07-27,8.39,1.657463671,1.040705222,544000.0,0.19210368561988,0.616758449
7189,2010-07-28,8.05,1.371942746,0.981502668,539000.0,0.0703989626083959,0.390440078
7190,2010-07-29,7.81,1.203347393,0.921627382,537000.0,-0.156285339801167,0.281720011
7191,2010-07-30,7.68,1.116742899,0.86349941,537000.0,-0.217545989393629,0.25324348899999993
7192,2010-07-31,7.7,1.177047474,0.828905048,537000.0,-0.313503922025285,0.3481424260000001
7193,2010-08-01,7.73,1.214162292,0.830584879,539000.0,-0.359976061526124,0.3835774129999999
7194,2010-08-02,7.89,1.323400608,0.882650467,542000.0,-0.272109765596789,0.440750141
7195,2010-08-03,7.87,1.24353998,0.971621863,541000.0,-0.3028330247852,0.271918117
7196,2010-08-04,7.84,1.233973497,1.060028871,534000.0,-0.306018991556389,0.17394462599999994
7197,2010-08-05,7.86,1.313197633,1.143337986,530000.0,-0.136485026391579,0.169859647
7198,2010-08-06,7.77,1.291289918,1.206365911,521000.0,-0.162758170447791,0.08492400699999991
7199,2010-08-07,7.66,1.256478565,1.2478263,515000.0,0.000662390990532,0.008652265000000048
7200,2010-08-08,7.52,1.173029734,1.2656034,507000.0,-0.027993298862658,-0.09257366600000005
7201,2010-08-09,7.49,1.222544438,1.254476473,499000.0,0.0538194671052613,-0.03193203500000008
7202,2010-08-10,7.25,1.074886134,1.203424898,494000.0,0.358968146355853,-0.12853876399999997
7203,2010-08-11,7.54,1.457868698,1.1058735,491000.0,0.577080874742067,0.351995198
7204,2010-08-12,7.45,1.558284273,0.960916024,484000.0,0.745246470444234,0.597368249
7205,2010-08-13,7.13,1.398103762,0.869661236,473000.0,0.57701342403752,0.5284425260000001
7206,2010-08-14,6.84,1.272161872,0.897909692,467000.0,0.333648720264941,0.37425218000000005
7207,2010-08-15,6.65,1.166333252,0.904839512,457000.0,0.194276903574914,0.26149374000000003
7208,2010-08-16,6.37,1.045838303,0.890663501,447000.0,0.191487069981772,0.155174802
7209,2010-08-17,6.41,1.201224561,0.874221606,437000.0,0.352328154181908,0.3270029550000001
7210,2010-08-18,6.34,1.273262767,0.872632346,434000.0,0.131284429623074,0.4006304210000001
7211,2010-08-19,6.36,1.300706176,0.890635427,450000.0,0.0120162236287688,0.41007074900000007
7212,2010-08-20,6.3,0.996574447,0.915974919,431000.0,-0.0482509212391977,0.08059952799999992
7213,2010-08-21,5.81,0.841580164,0.925885937,424000.0,-0.179027774897826,-0.08430577299999997
7214,2010-08-22,5.39,0.456357249,0.903607066,417000.0,-0.300764037465666,-0.44724981699999994
7215,2010-08-23,5.2,0.332758114,0.856946497,414000.0,-0.255599833465908,-0.524188383
7216,2010-08-24,5.2,0.37855602,0.801812043,414000.0,-0.0991457226845165,-0.423256023
7217,2010-08-25,5.28,0.446245162,0.75088804,413000.0,-0.0255190549579838,-0.304642878
7218,2010-08-26,5.34,0.544896879,0.711218394,412000.0,-0.0716609600110348,-0.16632151500000003
7219,2010-08-27,5.58,0.818436606,0.675914585,414000.0,0.290922690231738,0.142522021
7220,2010-08-28,5.73,0.966078609,0.674389729,416000.0,0.654498114566279,0.29168887999999993
7221,2010-08-29,5.88,1.121150564,0.712114988,419000.0,0.362238074931435,0.40903557599999996
